"Guid","AccountSource","AnnualRevenue","BillingCity","BillingCountry","BillingEmail__c","BillingGeocodeAccuracy","BillingLatitude","BillingLongitude","BillingPostalCode","BillingState","BillingStreet","Checkbox__c","CorporateLocations__c","Custom_Account_Picklist__c","Description","Fax","FirstName","FranchiseLocations__c","Industry","IsCustomerPortal","Jigsaw","LastName","Name","NumberOfEmployees","ParentId","PersonAssistantName","PersonAssistantPhone","PersonBirthdate","PersonDepartment","PersonEmail","PersonEmailBouncedReason","PersonHasOptedOutOfEmail","PersonHomePhone","PersonLeadSource","PersonMailingCity","PersonMailingCountry","PersonMailingGeocodeAccuracy","PersonMailingLatitude","PersonMailingLongitude","PersonMailingPostalCode","PersonMailingState","PersonMailingStreet","PersonMobilePhone","PersonOtherCity","PersonOtherCountry","PersonOtherGeocodeAccuracy","PersonOtherLatitude","PersonOtherLongitude","PersonOtherPhone","PersonOtherPostalCode","PersonOtherState","PersonOtherStreet","PersonTitle","Phone","Product_Areas__pc","SBQQ__AssetQuantitiesCombined__c","SBQQ__CoTermedContractsCombined__c","SBQQ__CoTerminationEvent__c","SBQQ__ContractCoTermination__c","SBQQ__IgnoreParentContractedPrices__c","SBQQ__PreserveBundle__c","SBQQ__PriceHoldEnd__c","SBQQ__RenewalModel__c","SBQQ__RenewalPricingMethod__c","SBQQ__TaxExempt__c","Salutation","ShippingCity","ShippingCountry","ShippingGeocodeAccuracy","ShippingLatitude","ShippingLongitude","ShippingPostalCode","ShippingState","ShippingStreet","SicDesc","TaxID__c","Test_Field__c","Testing_standard_picklist_acct__c","Type","Website","blng__CustomerProfileId__c","blng__DefaultPaymentType__c","ccrz__CompanyName__pc","ccrz__CompanyType__pc","ccrz__CustomField1__c","ccrz__CustomField2__c","ccrz__DataId__c","ccrz__DataId__pc","ccrz__IsPortalUser__pc","ccrz__PreventAddrBookSave__c","ccrz__PreventNewAddrCheckout__c","ccrz__PreventNewBillAddrCO__c","ccrz__SelfRegistered__pc","ccrz__SourceSystem__c","ccrz__TaxExemptAccount__c","ccrz__UsedByCloudcraze__c","sample_contact__City__ps","sample_contact__CountryCode__ps","sample_contact__GeocodeAccuracy__ps","sample_contact__Latitude__ps","sample_contact__Longitude__ps","sample_contact__PostalCode__ps","sample_contact__StateCode__ps","sample_contact__Street__ps","test_address_field__City__s","test_address_field__CountryCode__s","test_address_field__GeocodeAccuracy__s","test_address_field__Latitude__s","test_address_field__Longitude__s","test_address_field__PostalCode__s","test_address_field__StateCode__s","test_address_field__Street__s"
c237807e-b8f4-461f-b9be-cb3e1ff37bcc,"#N/A",1.89091733E8,Riverview,Australia,"#N/A","#N/A","#N/A","#N/A",2066,NSW,28a College Rd S,false,"#N/A","#N/A",QWERTY Logistics is the leader in Manufacturing in Riverview,"#N/A","#N/A","#N/A",Manufacturing,false,"#N/A","#N/A",Dynabox,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(02) 8954 8573,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",Riverview,Australia,"#N/A","#N/A","#N/A",2066,NSW,28a College Rd S,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c315af66-1413-4c29-b4de-b50a62a0ac27,"#N/A",8.0231577E7,Caringbah,Australia,"#N/A","#N/A","#N/A","#N/A",1495,NSW,10/33-37 Gannons Rd,false,"#N/A","#N/A",Nick Ciapetta Hospital is the leader in Healthcare in Caringbah,"#N/A","#N/A","#N/A",Healthcare,false,"#N/A","#N/A",Twimm,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(02) 6905 6165,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",Caringbah,Australia,"#N/A","#N/A","#N/A",1495,NSW,10/33-37 Gannons Rd,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c39640da-4f33-426a-a81e-92cb073f6819,"#N/A",1.9687E10,Springfield,United States,"#N/A","#N/A","#N/A","#N/A",01111-0001,MA,1295 State St,false,"#N/A","#N/A",Sirius Cybernetics Corporation is the leader in Manufacturing in Springfield,"#N/A","#N/A","#N/A",Manufacturing,false,"#N/A","#N/A",Digitube,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1.413.788.8411,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c39e2faa-c19a-4719-8708-99e06bd73773,"#N/A",4.33338781E8,Docklands,Australia,"#N/A","#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,false,"#N/A","#N/A",Gizmonic Institute is the leader in Media in Docklands,"#N/A","#N/A","#N/A",Media,false,"#N/A","#N/A",Ooba,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(03) 6257 7887,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",Docklands,Australia,"#N/A","#N/A","#N/A",3008,VIC,50 Kerra Way,"#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c4e16fca-536a-45f9-a51e-c3bdca7444b3,"#N/A",4.0704E10,Atlanta,United States,"#N/A","#N/A","#N/A","#N/A",30354-1989,GA,1030 Delta Blvd,false,"#N/A","#N/A",Taggart Transcontinental is the leader in Shipping in Atlanta,"#N/A","#N/A","#N/A",Shipping,false,"#N/A","#N/A",Layo,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1.404.715.2600,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",Atlanta,US,"#N/A","#N/A","#N/A",30320-6001,GA,P.O. BOX 20706,"#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c590c8a6-73a9-4ba7-9a1e-d5aee7326ee2,"#N/A",7.41215097E8,Osaka,Japan,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1006, Oaza Kadoma",false,"#N/A","#N/A",TSM South is the leader in Healthcare,"#N/A","#N/A","#N/A",Healthcare,false,"#N/A","#N/A",Flipbug,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c5a9851d-e3ae-410e-8e3d-b385f02b834a,"#N/A",5.0687142E10,Bloomington,United States,"#N/A","#N/A","#N/A","#N/A",61710-0001,IL,1 State Farm Plz,false,"#N/A","#N/A",Delphi Energy is the leader in Energy in Bloomington,"#N/A","#N/A","#N/A",Energy,false,"#N/A","#N/A",Pixonyx,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1.309.766.2311,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c63f9177-a415-4bae-9b9f-43618a5be6d1,"#N/A",6.3491E10,Mc Lean,United States,"#N/A","#N/A","#N/A","#N/A",22102-3107,VA,8200 Jones Branch Dr,false,"#N/A","#N/A",Decorum Interior Design is the leader in Hospitality in Mc Lean,"#N/A","#N/A","#N/A",Hospitality,false,"#N/A","#N/A",Tagtune,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1.703.903.2000,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c6f79694-f589-450c-a7a3-e3d8a759751a,"#N/A","#N/A",Toronto,Canada,accounting@globalmedia.com,"#N/A","#N/A","#N/A",L4B 1Y3,Ontario,150 Chestnut Street,false,2.0,"#N/A","GBM is the worldwide leader in technology news and information on the Web and the producer of the longest-running and farthest-reaching television shows about technology. GBM's network of sites combines breakthrough interactive technology with engaging content and design and is consistently ranked as the Internet's leading content network in terms of both audience size and revenue, serving millions of users each day. The company's television programming is broadcast by the USA Network and the Sci-Fi Channel to more than 70 million households and is syndicated to broadcast television stations in the nation's top 120 markets, including the top 10 markets.","#N/A","#N/A",0.0,Corporate Office,false,"#N/A","#N/A",Global Media,14668,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(905) 555-1212,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Toronto,Canada,"#N/A","#N/A","#N/A",L4B 1Y3,Ontario,150 Chestnut Street,"#N/A",12-3456789,"#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c73d7faa-434c-4bf9-82c0-6ec9ebc8378b,"#N/A",6.30331409E8,Berlin,Germany,"#N/A","#N/A","#N/A","#N/A","#N/A",Berlin,Friedrich-Ebert-Allee 140,false,"#N/A","#N/A",Tara Shea Micko Hospital is the leader in Healthcare in Berlin,"#N/A","#N/A","#N/A",Healthcare,false,"#N/A","#N/A",Yozio,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c74a6caf-ac35-4119-8d7b-cf54e8bcc447,"#N/A",1.17386E11,Fairfield,United States,"#N/A","#N/A","#N/A","#N/A",06828-0001,CT,3135 Easton Tpke,false,"#N/A","#N/A","Signal Processing, LLC is the leader in Technology in Fairfield","#N/A","#N/A","#N/A",Technology,false,"#N/A","#N/A",Vitz,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1.203.373.2211,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c789f64f-f183-433b-9d07-1899cf52ca61,"#N/A",7.20606185E8,Turin,Italy,"#N/A","#N/A","#N/A","#N/A","#N/A",Turin,"Via Nizza, 250",false,"#N/A","#N/A",TF North is the leader in Healthcare in Turin,"#N/A","#N/A","#N/A",Healthcare,false,"#N/A","#N/A",Realcube,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c81092f9-7d71-4c4b-b8e9-5f2a163be593,"#N/A",1.01752E11,Saint Louis,United States,"#N/A","#N/A","#N/A","#N/A",63121-1824,MO,1 Express Way,false,"#N/A","#N/A",Rhapsodic AG is the leader in Retail in Saint Louis,"#N/A","#N/A","#N/A",Retail,false,"#N/A","#N/A",Zoomcast,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1.314.996.0900,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c8d57206-6016-4a00-a015-ce0d9e6d400f,"#N/A",3317099.0,Houston,United States,"#N/A","#N/A","#N/A","#N/A",77240,TX,6051 Northridge Park,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Consulting,false,"#N/A","#N/A",Gevee,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c8fb788d-9278-4ae3-80da-fe8316797f30,"#N/A",8.7804E10,San Antonio,United States,"#N/A","#N/A","#N/A","#N/A",78249-1616,TX,1 Valero Way,false,"#N/A","#N/A",Feed the Kids is the leader in Non Profit in San Antonio,"#N/A","#N/A","#N/A",Non Profit,false,"#N/A","#N/A",Feedbug,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1.210.345.2000,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",San Antonio,US,"#N/A","#N/A","#N/A",78269-6000,TX,P.O. BOX 696000,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
c97aeaab-0805-4622-9ddb-3e96a88b3118,"#N/A",5.29570951E8,Ballan,Australia,"#N/A","#N/A","#N/A","#N/A",3342,VIC,18 McMahon Dr,false,"#N/A","#N/A",Minuteman Cafe is the leader in Apparel in Ballan,"#N/A","#N/A","#N/A",Apparel,false,"#N/A","#N/A",Agimba,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(03) 8664 6673,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",Ballan,Australia,"#N/A","#N/A","#N/A",3342,VIC,18 McMahon Dr,"#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
cb196945-82d2-42fa-acc2-62271192b8f3,"#N/A",7.40417719E8,Fairfield,Australia,"#N/A","#N/A","#N/A","#N/A",4103,QLD,40 Archibald St,false,"#N/A","#N/A",Mooby Corp is the leader in Chemicals in Fairfield,"#N/A","#N/A","#N/A",Chemicals,false,"#N/A","#N/A",Skalith,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(07) 8503 6141,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",Fairfield,Australia,"#N/A","#N/A","#N/A",4103,QLD,40 Archibald St,"#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
cb30e7c9-cad9-4e14-a7a8-c0a676f051c2,"#N/A","#N/A",Broomfield,USA,"#N/A","#N/A","#N/A","#N/A",80020,Colorado,1234 Hilltop Road,false,"#N/A","#N/A",Rachel Adams is the leader in Healthcare in Broomfield,"#N/A","#N/A","#N/A",Healthcare,false,"#N/A","#N/A",Vimbo,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
ce62d93a-baaa-4236-ae9a-840292f2cbf7,"#N/A",3.0601E10,Beaverton,United States,"#N/A","#N/A","#N/A","#N/A",97005-0979,OR,1 SW Bowerman Dr,false,"#N/A","#N/A",Gadgetron is the leader in Technology in Beaverton,"#N/A","#N/A","#N/A",Technology,false,"#N/A","#N/A",Topicshots,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1.503.671.6453,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
d423329b-6fa3-465c-9890-cb8333bb4b1e,"#N/A",7.76395463E8,Tokyo,Japan,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1-7-1 Konan Minato-ku,false,"#N/A","#N/A",Wernham Hogg is the leader in Telecommunications,"#N/A","#N/A","#N/A",Telecommunications,false,"#N/A","#N/A",Browsedrive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",4 Riverside Rd,"#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
d4716a6b-e907-4161-bdea-4189f8eb56af,"#N/A",5.4289E10,Louisville,United States,"#N/A","#N/A","#N/A","#N/A",40202-4268,KY,500 W Main St Ste 300,false,"#N/A","#N/A",Ankh-Sto Associates is the leader in Apparel in Louisville,"#N/A","#N/A","#N/A",Apparel,false,"#N/A","#N/A",Topicblab,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1.502.580.1000,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",Louisville,US,"#N/A","#N/A","#N/A",40214-0601,KY,P.O. BOX 14601,"#N/A","#N/A","#N/A","#N/A",Customer,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,false,false,false,"#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
